ID,SourceStructureID,TypeSource,TargetStructureID,TypeTarget,Bidirectional,LastModified,Links
1191,39045,Conventional,1537,Postsynapse,False,2019-07-17T20:36:37.307-07:00,"[{'SourceID': 39048, 'TargetID': 39047, 'Directional': False}]"
1192,39045,Conventional,2713,Postsynapse,False,2019-07-17T20:37:16.91-07:00,"[{'SourceID': 39049, 'TargetID': 37550, 'Directional': False}]"
1193,39050,Conventional,1001,Postsynapse,False,2019-08-15T20:41:53.31-07:00,"[{'SourceID': 39051, 'TargetID': 34505, 'Directional': False}]"
1194,39053,Conventional,1537,Postsynapse,False,2019-07-17T21:35:25.123-07:00,"[{'SourceID': 39054, 'TargetID': 33164, 'Directional': False}]"
1195,39055,Conventional,1001,Postsynapse,False,2019-08-15T20:49:28.67-07:00,"[{'SourceID': 39056, 'TargetID': 39057, 'Directional': False}]"
1196,39062,Conventional,1537,Postsynapse,False,2019-07-17T22:35:05.28-07:00,"[{'SourceID': 39064, 'TargetID': 29879, 'Directional': False}]"
1197,39065,Conventional,1537,Postsynapse,False,2019-07-17T23:17:12.973-07:00,"[{'SourceID': 39067, 'TargetID': 39068, 'Directional': False}]"
1198,39069,Conventional,1537,Postsynapse,False,2019-07-17T23:26:07.507-07:00,"[{'SourceID': 39071, 'TargetID': 39009, 'Directional': False}]"
1199,39069,Conventional,1537,Postsynapse,False,2019-07-18T16:33:50.917-07:00,"[{'SourceID': 39072, 'TargetID': 39076, 'Directional': False}]"
1200,39069,Conventional,1537,Postsynapse,False,2019-07-18T16:33:14.773-07:00,"[{'SourceID': 39073, 'TargetID': 29992, 'Directional': False}]"
1201,39069,Conventional,1537,Postsynapse,False,2019-07-18T16:35:07.593-07:00,"[{'SourceID': 39077, 'TargetID': 29991, 'Directional': False}]"
1202,39069,Conventional,1537,Postsynapse,False,2019-07-18T16:37:16.607-07:00,"[{'SourceID': 39078, 'TargetID': 34374, 'Directional': False}]"
1203,39116,Conventional,1537,Postsynapse,False,2019-07-18T21:43:59.31-07:00,"[{'SourceID': 39118, 'TargetID': 39119, 'Directional': False}]"
1204,39120,Conventional,1537,Postsynapse,False,2019-07-18T21:53:51.537-07:00,"[{'SourceID': 39122, 'TargetID': 30467, 'Directional': False}]"
1205,38954,Conventional,933,Postsynapse,False,2019-07-20T16:50:41.647-07:00,"[{'SourceID': 39188, 'TargetID': 2511, 'Directional': False}]"
1206,39213,Conventional,1537,Postsynapse,False,2019-07-22T18:34:43.273-07:00,"[{'SourceID': 39214, 'TargetID': 30462, 'Directional': False}]"
1207,262,Conventional,2713,Postsynapse,False,2019-07-22T18:54:16.89-07:00,"[{'SourceID': 39215, 'TargetID': 39217, 'Directional': False}]"
1208,39287,Conventional,1537,Postsynapse,False,2019-07-23T18:39:20.257-07:00,"[{'SourceID': 39290, 'TargetID': 27901, 'Directional': False}]"
1209,39287,Conventional,1537,Postsynapse,False,2019-07-23T18:54:55.6-07:00,"[{'SourceID': 39294, 'TargetID': 29931, 'Directional': False}]"
1210,39287,Conventional,1537,Postsynapse,False,2019-07-23T18:56:08.613-07:00,"[{'SourceID': 39295, 'TargetID': 34373, 'Directional': False}]"
1211,39209,Conventional,1537,Postsynapse,False,2019-07-23T19:26:37.683-07:00,"[{'SourceID': 39304, 'TargetID': 29998, 'Directional': False}]"
1212,39209,Conventional,1537,Postsynapse,False,2019-07-23T19:28:02.56-07:00,"[{'SourceID': 39305, 'TargetID': 29999, 'Directional': False}]"
1213,39317,Conventional,1537,Postsynapse,False,2019-07-23T20:49:21.29-07:00,"[{'SourceID': 39323, 'TargetID': 30465, 'Directional': False}]"
1214,39317,Conventional,1537,Postsynapse,False,2019-07-23T20:51:31.373-07:00,"[{'SourceID': 39324, 'TargetID': 27898, 'Directional': False}]"
1215,39213,Conventional,1537,Postsynapse,False,2019-07-23T20:53:01.377-07:00,"[{'SourceID': 39327, 'TargetID': 30000, 'Directional': False}]"
1216,39213,Conventional,1537,Postsynapse,False,2019-07-23T20:53:13.38-07:00,"[{'SourceID': 39328, 'TargetID': 30001, 'Directional': False}]"
1217,39213,Conventional,1537,Postsynapse,False,2019-07-23T20:54:25.137-07:00,"[{'SourceID': 39330, 'TargetID': 34376, 'Directional': False}]"
1218,39351,Conventional,1537,Postsynapse,False,2019-07-23T22:21:28.457-07:00,"[{'SourceID': 39353, 'TargetID': 30003, 'Directional': False}]"
1219,39351,Conventional,1537,Postsynapse,False,2019-07-24T15:30:43.957-07:00,"[{'SourceID': 39358, 'TargetID': 30002, 'Directional': False}]"
1220,39351,Conventional,1232,Postsynapse,False,2019-07-24T15:50:03.973-07:00,"[{'SourceID': 39359, 'TargetID': 25609, 'Directional': False}]"
1221,39361,Conventional,1537,Postsynapse,False,2019-07-24T15:54:41.51-07:00,"[{'SourceID': 39362, 'TargetID': 30006, 'Directional': False}]"
1222,39361,Conventional,1537,Postsynapse,False,2019-07-24T15:54:51.36-07:00,"[{'SourceID': 39363, 'TargetID': 30005, 'Directional': False}]"
1223,39361,Conventional,1537,Postsynapse,False,2019-07-24T15:56:44.8-07:00,"[{'SourceID': 39365, 'TargetID': 30197, 'Directional': False}]"
1224,39361,Conventional,1537,Postsynapse,False,2019-07-24T16:25:09.847-07:00,"[{'SourceID': 39366, 'TargetID': 30007, 'Directional': False}]"
1225,39370,Conventional,1537,Postsynapse,False,2019-07-24T16:35:39.683-07:00,"[{'SourceID': 39372, 'TargetID': 33169, 'Directional': False}]"
1226,39370,Conventional,1537,Postsynapse,False,2019-07-24T16:36:36.68-07:00,"[{'SourceID': 39373, 'TargetID': 29903, 'Directional': False}]"
1227,39370,Conventional,45599,Postsynapse,False,2019-11-05T23:45:22.183-08:00,"[{'SourceID': 39374, 'TargetID': 40794, 'Directional': False}]"
1228,39383,Conventional,1537,Postsynapse,False,2019-07-24T18:40:17.077-07:00,"[{'SourceID': 39384, 'TargetID': 33160, 'Directional': False}]"
1229,39391,Conventional,822,Postsynapse,False,2019-07-24T18:51:14.15-07:00,"[{'SourceID': 39394, 'TargetID': 25288, 'Directional': False}]"
1230,39391,Conventional,822,Postsynapse,False,2019-07-24T18:51:49.917-07:00,"[{'SourceID': 39395, 'TargetID': 25286, 'Directional': False}]"
1231,39409,Conventional,1537,Postsynapse,False,2019-07-24T19:14:09.55-07:00,"[{'SourceID': 39411, 'TargetID': 39412, 'Directional': False}]"
1232,39476,Conventional,822,Postsynapse,False,2019-07-24T22:21:34.24-07:00,"[{'SourceID': 39477, 'TargetID': 25287, 'Directional': False}]"
1233,39476,Conventional,822,Postsynapse,False,2019-07-24T22:22:22.393-07:00,"[{'SourceID': 39478, 'TargetID': 25284, 'Directional': False}]"
1234,39476,Conventional,265,Postsynapse,False,2019-07-24T22:28:15.273-07:00,"[{'SourceID': 39480, 'TargetID': 39481, 'Directional': False}]"
1235,39514,Ribbon Synapse,39609,Postsynapse,False,2019-07-29T17:50:11.073-07:00,"[{'SourceID': 39486, 'TargetID': 39610, 'Directional': False}]"
1236,39514,Ribbon Synapse,39611,Postsynapse,False,2019-07-29T17:50:34.7-07:00,"[{'SourceID': 39486, 'TargetID': 39612, 'Directional': False}]"
1237,39514,Ribbon Synapse,39611,Postsynapse,False,2019-07-29T18:00:09.097-07:00,"[{'SourceID': 39487, 'TargetID': 39617, 'Directional': False}]"
1238,39514,Ribbon Synapse,39618,Postsynapse,False,2019-07-29T18:00:21.68-07:00,"[{'SourceID': 39487, 'TargetID': 39619, 'Directional': False}]"
1239,39514,Ribbon Synapse,39621,Postsynapse,False,2019-07-29T18:15:21.047-07:00,"[{'SourceID': 39491, 'TargetID': 39622, 'Directional': False}]"
1240,39514,Ribbon Synapse,39630,Postsynapse,False,2019-07-29T18:31:13.55-07:00,"[{'SourceID': 39493, 'TargetID': 39631, 'Directional': False}]"
1241,39514,Ribbon Synapse,39632,Postsynapse,False,2019-07-29T19:04:31.97-07:00,"[{'SourceID': 39493, 'TargetID': 39633, 'Directional': False}]"
1242,39514,Ribbon Synapse,39354,Postsynapse,False,2019-07-29T19:08:58.133-07:00,"[{'SourceID': 39494, 'TargetID': 39634, 'Directional': False}]"
1243,39514,Ribbon Synapse,24590,Postsynapse,False,2019-07-25T16:46:34.433-07:00,"[{'SourceID': 39495, 'TargetID': 24649, 'Directional': False}]"
1244,39514,Ribbon Synapse,39635,Postsynapse,False,2019-07-29T19:54:50.607-07:00,"[{'SourceID': 39500, 'TargetID': 39636, 'Directional': False}]"
1245,39542,Conventional,38733,Postsynapse,False,2019-07-26T19:46:18.74-07:00,"[{'SourceID': 39544, 'TargetID': 39547, 'Directional': False}]"
1246,39542,Conventional,822,Postsynapse,False,2019-07-26T19:46:33.247-07:00,"[{'SourceID': 39548, 'TargetID': 28359, 'Directional': False}]"
1247,39542,Conventional,822,Postsynapse,False,2019-07-26T19:46:51.68-07:00,"[{'SourceID': 39549, 'TargetID': 28359, 'Directional': False}]"
1248,39542,Conventional,822,Postsynapse,False,2019-07-26T19:49:43.573-07:00,"[{'SourceID': 39551, 'TargetID': 23224, 'Directional': False}]"
1249,37502,Conventional,37776,Postsynapse,False,2019-07-26T20:23:22.257-07:00,"[{'SourceID': 39553, 'TargetID': 37947, 'Directional': False}]"
1250,37522,Conventional,822,Postsynapse,False,2019-07-26T21:14:35.243-07:00,"[{'SourceID': 39559, 'TargetID': 39560, 'Directional': False}]"
1251,39563,Conventional,822,Postsynapse,False,2019-07-26T21:32:41.213-07:00,"[{'SourceID': 39565, 'TargetID': 23208, 'Directional': False}]"
1252,39569,Conventional,822,Postsynapse,False,2019-07-26T22:16:37.487-07:00,"[{'SourceID': 39571, 'TargetID': 28347, 'Directional': False}]"
1253,39569,Conventional,822,Postsynapse,False,2019-07-26T22:16:45.087-07:00,"[{'SourceID': 39572, 'TargetID': 39568, 'Directional': False}]"
1254,23084,Ribbon Synapse,822,Postsynapse,False,2019-07-31T16:25:11.027-07:00,"[{'SourceID': 39669, 'TargetID': 34463, 'Directional': False}]"
1255,1238,Conventional,1243,Postsynapse,False,2019-08-01T17:27:37.597-07:00,"[{'SourceID': 39675, 'TargetID': 36568, 'Directional': False}]"
1256,39677,Conventional,822,Postsynapse,False,2019-08-02T14:20:04.91-07:00,"[{'SourceID': 39679, 'TargetID': 25300, 'Directional': False}]"
1257,39677,Conventional,822,Postsynapse,False,2019-08-02T14:20:06.337-07:00,"[{'SourceID': 39680, 'TargetID': 25299, 'Directional': False}]"
1258,39716,Ribbon Synapse,1001,Postsynapse,False,2019-08-05T20:16:05.897-07:00,"[{'SourceID': 39720, 'TargetID': 34593, 'Directional': False}]"
1259,39725,Ribbon Synapse,1258,Postsynapse,False,2019-08-06T17:40:36.703-07:00,"[{'SourceID': 39726, 'TargetID': 36878, 'Directional': False}]"
1260,36121,Ribbon Synapse,1537,Postsynapse,False,2019-08-06T18:41:51.967-07:00,"[{'SourceID': 39737, 'TargetID': 30399, 'Directional': False}]"
1261,36125,Ribbon Synapse,1537,Postsynapse,False,2019-08-06T19:16:06.02-07:00,"[{'SourceID': 39749, 'TargetID': 30402, 'Directional': False}]"
1262,39762,Ribbon Synapse,933,Postsynapse,False,2019-08-06T20:22:32.587-07:00,"[{'SourceID': 39763, 'TargetID': 23493, 'Directional': False}]"
1263,39762,Ribbon Synapse,933,Postsynapse,False,2020-07-07T19:27:11.03-07:00,"[{'SourceID': 39763, 'TargetID': 23734, 'Directional': False}]"
1264,23109,Ribbon Synapse,1001,Postsynapse,False,2019-09-24T18:01:42.707-07:00,"[{'SourceID': 39767, 'TargetID': 23899, 'Directional': False}]"
1265,39797,Conventional,822,Postsynapse,False,2019-08-07T19:50:06.367-07:00,"[{'SourceID': 39799, 'TargetID': 23195, 'Directional': False}]"
1266,39797,Conventional,822,Postsynapse,False,2019-08-07T19:54:18.94-07:00,"[{'SourceID': 39802, 'TargetID': 34459, 'Directional': False}]"
1267,39808,Conventional,822,Postsynapse,False,2019-08-07T20:07:40.953-07:00,"[{'SourceID': 39811, 'TargetID': 39533, 'Directional': False}]"
1268,39809,Conventional,1001,Postsynapse,False,2019-08-15T20:36:05.417-07:00,"[{'SourceID': 39815, 'TargetID': 23947, 'Directional': False}]"
1269,39808,Conventional,822,Postsynapse,False,2019-08-07T20:09:44.307-07:00,"[{'SourceID': 39819, 'TargetID': 23180, 'Directional': False}]"
1270,39827,Conventional,822,Postsynapse,False,2019-08-07T20:46:10.507-07:00,"[{'SourceID': 39830, 'TargetID': 39829, 'Directional': False}]"
1271,39827,Conventional,822,Postsynapse,False,2019-08-07T20:46:59.34-07:00,"[{'SourceID': 39831, 'TargetID': 23232, 'Directional': False}]"
1272,39827,Conventional,822,Postsynapse,False,2019-08-07T20:47:06.023-07:00,"[{'SourceID': 39832, 'TargetID': 23200, 'Directional': False}]"
1273,39915,Conventional,1001,Postsynapse,False,2019-08-21T19:52:11.94-07:00,"[{'SourceID': 39917, 'TargetID': 34545, 'Directional': False}]"
1274,39915,Conventional,1001,Postsynapse,False,2019-08-30T19:04:12.967-07:00,"[{'SourceID': 39918, 'TargetID': 34542, 'Directional': False}]"
1275,39954,Conventional,1001,Postsynapse,False,2019-08-15T20:26:52.443-07:00,"[{'SourceID': 39956, 'TargetID': 34551, 'Directional': False}]"
1276,26358,Conventional,192,Postsynapse,False,2019-08-15T17:52:16.98-07:00,"[{'SourceID': 40005, 'TargetID': 40004, 'Directional': False}]"
1277,39055,Conventional,1001,Postsynapse,False,2019-08-15T20:52:22.4-07:00,"[{'SourceID': 40025, 'TargetID': 23928, 'Directional': False}]"
1278,2710,Conventional,341,Postsynapse,False,2019-08-15T22:25:36.053-07:00,"[{'SourceID': 40031, 'TargetID': 27715, 'Directional': False}]"
1279,2710,Conventional,31996,Postsynapse,False,2019-08-15T23:12:48.7-07:00,"[{'SourceID': 40035, 'TargetID': 36883, 'Directional': False}]"
1280,2710,Conventional,31996,Postsynapse,False,2019-08-15T23:15:57.99-07:00,"[{'SourceID': 40036, 'TargetID': 35870, 'Directional': False}]"
1281,2710,Conventional,31996,Postsynapse,False,2019-08-15T23:34:59.753-07:00,"[{'SourceID': 40037, 'TargetID': 35872, 'Directional': False}]"
1282,2710,Conventional,31996,Postsynapse,False,2019-08-15T23:36:01.547-07:00,"[{'SourceID': 40038, 'TargetID': 35864, 'Directional': False}]"
1283,2710,Conventional,31996,Postsynapse,False,2019-08-15T23:37:56.237-07:00,"[{'SourceID': 40039, 'TargetID': 35867, 'Directional': False}]"
1284,2710,Conventional,31996,Postsynapse,False,2019-08-15T23:44:25.063-07:00,"[{'SourceID': 40041, 'TargetID': 35862, 'Directional': False}]"
1285,2712,Conventional,1236,Postsynapse,False,2019-08-20T21:45:09.187-07:00,"[{'SourceID': 40060, 'TargetID': 34420, 'Directional': False}]"
1286,40090,Conventional,1001,Postsynapse,False,2019-08-21T20:16:30.757-07:00,"[{'SourceID': 40093, 'TargetID': 23964, 'Directional': False}]"
1287,40090,Conventional,1001,Postsynapse,False,2019-08-21T20:17:24.227-07:00,"[{'SourceID': 40094, 'TargetID': 40089, 'Directional': False}]"
1288,40096,Conventional,1001,Postsynapse,False,2019-08-21T21:35:31.51-07:00,"[{'SourceID': 40098, 'TargetID': 23930, 'Directional': False}]"
1289,40112,Conventional,933,Postsynapse,False,2019-08-24T19:53:42.42-07:00,"[{'SourceID': 40115, 'TargetID': 2531, 'Directional': False}]"
1290,40112,Conventional,933,Postsynapse,False,2019-08-24T20:57:58.807-07:00,"[{'SourceID': 40117, 'TargetID': 2522, 'Directional': False}]"
1291,40112,Conventional,933,Postsynapse,False,2019-08-24T21:16:53.917-07:00,"[{'SourceID': 40120, 'TargetID': 2516, 'Directional': False}]"
1292,1685,Caveola,1685,Adherens,False,2019-08-31T20:05:42.293-07:00,"[{'SourceID': 40134, 'TargetID': 39844, 'Directional': False}]"
1293,40195,Ribbon Synapse,1242,Postsynapse,False,2019-09-24T19:16:02.74-07:00,"[{'SourceID': 40196, 'TargetID': 34994, 'Directional': False}]"
1294,40200,Ribbon Synapse,1537,Postsynapse,False,2020-06-26T21:21:05.217-07:00,"[{'SourceID': 40206, 'TargetID': 34381, 'Directional': False}]"
1295,26351,Ribbon Synapse,1537,Postsynapse,False,2019-09-25T20:01:57.093-07:00,"[{'SourceID': 40208, 'TargetID': 30400, 'Directional': False}]"
1296,36099,Ribbon Synapse,30804,Postsynapse,False,2019-09-26T17:42:12.827-07:00,"[{'SourceID': 40216, 'TargetID': 30862, 'Directional': False}]"
1297,26345,Ribbon Synapse,30804,Postsynapse,False,2019-09-26T21:29:33.253-07:00,"[{'SourceID': 40231, 'TargetID': 35182, 'Directional': False}]"
1298,26345,Ribbon Synapse,30804,Postsynapse,False,2019-09-26T23:37:29.647-07:00,"[{'SourceID': 40234, 'TargetID': 35183, 'Directional': False}]"
1299,40241,Ribbon Synapse,30804,Postsynapse,False,2019-09-27T16:57:18.86-07:00,"[{'SourceID': 40242, 'TargetID': 36183, 'Directional': False}]"
1300,1238,Conventional,616,Postsynapse,False,2020-05-05T19:45:25.463-07:00,"[{'SourceID': 40265, 'TargetID': 43289, 'Directional': False}]"
1301,1238,Conventional,1231,Postsynapse,False,2020-05-05T18:33:25.473-07:00,"[{'SourceID': 40272, 'TargetID': 43288, 'Directional': False}]"
1302,1685,Conventional,1168,Postsynapse,False,2019-10-07T22:11:58.637-07:00,"[{'SourceID': 40368, 'TargetID': 34102, 'Directional': False}]"
1303,23084,Ribbon Synapse,617,Postsynapse,False,2019-10-10T16:16:10.107-07:00,"[{'SourceID': 40418, 'TargetID': 27806, 'Directional': False}]"
1304,1685,Conventional,352,Postsynapse,False,2019-10-12T18:22:35.977-07:00,"[{'SourceID': 40437, 'TargetID': 388, 'Directional': False}]"
1305,1685,Conventional,1340,Postsynapse,False,2019-10-12T18:23:38.153-07:00,"[{'SourceID': 40438, 'TargetID': 1374, 'Directional': False}]"
1306,1685,Conventional,352,Postsynapse,False,2020-03-02T23:53:25.27-08:00,"[{'SourceID': 40439, 'TargetID': 42550, 'Directional': False}]"
1307,1685,Conventional,352,Postsynapse,False,2020-03-03T00:21:30.2-08:00,"[{'SourceID': 40446, 'TargetID': 42566, 'Directional': False}]"
1308,40514,Conventional,26412,Postsynapse,False,2019-10-21T21:33:05.84-07:00,"[{'SourceID': 40515, 'TargetID': 40516, 'Directional': False}]"
1309,2712,Conventional,1236,Postsynapse,False,2019-10-22T20:03:56.687-07:00,"[{'SourceID': 40534, 'TargetID': 31409, 'Directional': False}]"
1310,1537,BC Conventional Synapse,2712,Postsynapse,False,2019-10-29T19:54:40.057-07:00,"[{'SourceID': 40618, 'TargetID': 40620, 'Directional': False}]"
1311,1685,Conventional,42580,Postsynapse,False,2020-03-04T16:51:53.327-08:00,"[{'SourceID': 40730, 'TargetID': 42582, 'Directional': False}]"
1312,1685,Conventional,352,Postsynapse,False,2019-10-31T22:30:50.703-07:00,"[{'SourceID': 40731, 'TargetID': 40740, 'Directional': False}]"
1313,1685,Conventional,1230,Postsynapse,False,2019-11-05T01:38:23.607-08:00,"[{'SourceID': 40765, 'TargetID': 31571, 'Directional': False}]"
1314,45599,Ribbon Synapse,2710,Postsynapse,False,2020-10-12T15:43:46.01-07:00,"[{'SourceID': 40796, 'TargetID': 45782, 'Directional': False}]"
1315,45599,Ribbon Synapse,38152,Postsynapse,False,2020-12-08T21:44:43.537-08:00,"[{'SourceID': 40797, 'TargetID': 38156, 'Directional': False}]"
1316,45599,Ribbon Synapse,262,Postsynapse,False,2020-09-30T17:53:11.627-07:00,"[{'SourceID': 40799, 'TargetID': 45632, 'Directional': False}]"
1317,45599,Ribbon Synapse,263,Postsynapse,False,2020-12-08T21:13:37.403-08:00,"[{'SourceID': 40808, 'TargetID': 43716, 'Directional': False}]"
1318,1685,Conventional,1230,Postsynapse,False,2019-11-06T01:20:17.623-08:00,"[{'SourceID': 40809, 'TargetID': 31495, 'Directional': False}]"
1319,29714,Ribbon Synapse,2612,Postsynapse,False,2019-11-07T21:01:33.53-08:00,"[{'SourceID': 40827, 'TargetID': 40828, 'Directional': False}]"
1320,2712,Conventional,1236,Postsynapse,False,2019-11-18T21:30:11.683-08:00,"[{'SourceID': 41011, 'TargetID': 34497, 'Directional': False}]"
1321,41030,BC Conventional Synapse,2613,Postsynapse,False,2019-11-18T23:13:16.213-08:00,"[{'SourceID': 41031, 'TargetID': 30669, 'Directional': False}]"
1322,41038,BC Conventional Synapse,2613,Postsynapse,False,2019-11-18T23:46:05.843-08:00,"[{'SourceID': 41039, 'TargetID': 41037, 'Directional': False}]"
1323,41043,Ribbon Synapse,2613,Postsynapse,False,2019-11-19T00:02:18.377-08:00,"[{'SourceID': 41044, 'TargetID': 41042, 'Directional': False}]"
1324,318,BC Conventional Synapse,2613,Postsynapse,False,2019-11-19T00:47:16.223-08:00,"[{'SourceID': 41055, 'TargetID': 40668, 'Directional': False}]"
1325,318,BC Conventional Synapse,2613,Postsynapse,False,2019-11-19T16:57:45.8-08:00,"[{'SourceID': 41057, 'TargetID': 41056, 'Directional': False}]"
1326,318,Ribbon Synapse,2613,Postsynapse,False,2019-11-19T17:00:52.133-08:00,"[{'SourceID': 41060, 'TargetID': 40673, 'Directional': False}]"
1327,318,BC Conventional Synapse,2613,Postsynapse,False,2019-11-19T17:07:57.507-08:00,"[{'SourceID': 41064, 'TargetID': 41063, 'Directional': False}]"
1328,1647,Conventional,272,Postsynapse,False,2019-11-19T17:59:41.54-08:00,"[{'SourceID': 41075, 'TargetID': 31278, 'Directional': False}]"
1329,40448,BC Conventional Synapse,2613,Postsynapse,False,2019-11-19T18:20:58.31-08:00,"[{'SourceID': 41077, 'TargetID': 30541, 'Directional': False}]"
1330,26307,Ribbon Synapse,2613,Postsynapse,False,2019-11-19T20:32:25.557-08:00,"[{'SourceID': 41111, 'TargetID': 30544, 'Directional': False}]"
1331,26307,Ribbon Synapse,2712,Postsynapse,False,2019-11-19T20:41:35.757-08:00,"[{'SourceID': 41119, 'TargetID': 38890, 'Directional': False}]"
1332,41124,BC Conventional Synapse,2613,Postsynapse,False,2019-11-19T23:12:04.987-08:00,"[{'SourceID': 41125, 'TargetID': 30564, 'Directional': False}]"
1333,41124,Ribbon Synapse,2613,Postsynapse,False,2019-11-19T23:23:10.143-08:00,"[{'SourceID': 41165, 'TargetID': 30571, 'Directional': False}]"
1334,1230,BC Conventional Synapse,2613,Postsynapse,False,2019-11-20T21:59:06.517-08:00,"[{'SourceID': 41196, 'TargetID': 30575, 'Directional': False}]"
1335,1230,Ribbon Synapse,2118,Postsynapse,False,2019-11-20T21:59:46.69-08:00,"[{'SourceID': 41197, 'TargetID': 31555, 'Directional': False}]"
1336,1230,Ribbon Synapse,2118,Postsynapse,False,2019-11-20T22:00:58.513-08:00,"[{'SourceID': 41200, 'TargetID': 31554, 'Directional': False}]"
1337,41208,Ribbon Synapse,2613,Postsynapse,False,2019-11-20T22:10:29.64-08:00,"[{'SourceID': 41209, 'TargetID': 30588, 'Directional': False}]"
1338,41218,Ribbon Synapse,2613,Postsynapse,False,2019-11-20T22:50:07.56-08:00,"[{'SourceID': 41219, 'TargetID': 30605, 'Directional': False}]"
1339,1231,Ribbon Synapse,2613,Postsynapse,False,2019-11-20T22:55:18.813-08:00,"[{'SourceID': 41222, 'TargetID': 30606, 'Directional': False}]"
1340,41254,Ribbon Synapse,2612,Postsynapse,False,2019-11-21T22:54:25.377-08:00,"[{'SourceID': 41255, 'TargetID': 40847, 'Directional': False}]"
1341,41277,Ribbon Synapse,2612,Postsynapse,False,2019-11-21T23:43:56.23-08:00,"[{'SourceID': 41278, 'TargetID': 40848, 'Directional': False}]"
1342,69,Conventional,1219,Postsynapse,False,2019-11-22T18:20:17.66-08:00,"[{'SourceID': 41287, 'TargetID': 33437, 'Directional': False}]"
1343,31973,Ribbon Synapse,2612,Postsynapse,False,2019-11-22T18:22:29.197-08:00,"[{'SourceID': 41290, 'TargetID': 40851, 'Directional': False}]"
1344,41310,Ribbon Synapse,2612,Postsynapse,False,2019-11-22T18:45:09.11-08:00,"[{'SourceID': 41311, 'TargetID': 40853, 'Directional': False}]"
1345,31996,Ribbon Synapse,2612,Postsynapse,False,2019-11-22T20:09:37.62-08:00,"[{'SourceID': 41328, 'TargetID': 40878, 'Directional': False}]"
1346,31996,Ribbon Synapse,2612,Postsynapse,False,2019-11-22T20:12:40.867-08:00,"[{'SourceID': 41333, 'TargetID': 40914, 'Directional': False}]"
1347,41363,Ribbon Synapse,2612,Postsynapse,False,2019-11-22T22:52:56.69-08:00,"[{'SourceID': 41364, 'TargetID': 40922, 'Directional': False}]"
1348,41372,Ribbon Synapse,2612,Postsynapse,False,2019-11-22T23:21:38.557-08:00,"[{'SourceID': 41373, 'TargetID': 40924, 'Directional': False}]"
1349,41375,Ribbon Synapse,2612,Postsynapse,False,2019-11-22T23:44:14.187-08:00,"[{'SourceID': 41376, 'TargetID': 40925, 'Directional': False}]"
1350,41380,Ribbon Synapse,2612,Postsynapse,False,2019-11-22T23:59:16.237-08:00,"[{'SourceID': 41381, 'TargetID': 40931, 'Directional': False}]"
1351,1241,Ribbon Synapse,2612,Postsynapse,False,2019-11-25T17:26:55.96-08:00,"[{'SourceID': 41401, 'TargetID': 40913, 'Directional': False}]"
1352,41412,Ribbon Synapse,2612,Postsynapse,False,2019-11-25T18:10:31.503-08:00,"[{'SourceID': 41413, 'TargetID': 40934, 'Directional': False}]"
1353,41412,Ribbon Synapse,2612,Postsynapse,False,2019-11-25T18:20:25.057-08:00,"[{'SourceID': 41416, 'TargetID': 40935, 'Directional': False}]"
1354,2455,Conventional,32260,Postsynapse,False,2020-05-13T20:46:29.59-07:00,"[{'SourceID': 41459, 'TargetID': 42819, 'Directional': False}]"
1355,2455,Conventional,32260,Postsynapse,False,2020-05-13T20:46:43.57-07:00,"[{'SourceID': 41459, 'TargetID': 43498, 'Directional': False}]"
1356,2455,Conventional,32260,Postsynapse,False,2020-05-04T19:19:38.01-07:00,"[{'SourceID': 41479, 'TargetID': 42866, 'Directional': False}]"
1357,2455,Conventional,2455,Postsynapse,False,2020-04-29T01:53:55.257-07:00,"[{'SourceID': 41514, 'TargetID': 43232, 'Directional': False}]"
1358,69,Conventional,1219,Postsynapse,False,2019-12-30T18:32:22.193-08:00,"[{'SourceID': 41579, 'TargetID': 32411, 'Directional': False}]"
1359,69,Conventional,1219,Postsynapse,False,2019-12-30T18:40:23.27-08:00,"[{'SourceID': 41580, 'TargetID': 32464, 'Directional': False}]"
1360,69,Conventional,1219,Postsynapse,False,2019-12-30T18:50:48.957-08:00,"[{'SourceID': 41584, 'TargetID': 32452, 'Directional': False}]"
1361,2712,Conventional,1236,Postsynapse,False,2020-01-02T21:32:20.497-08:00,"[{'SourceID': 41625, 'TargetID': 34419, 'Directional': False}]"
1362,41743,Ribbon Synapse,41924,Postsynapse,False,2020-01-14T18:56:31.013-08:00,"[{'SourceID': 41749, 'TargetID': 41939, 'Directional': False}]"
1363,41743,Ribbon Synapse,69,Postsynapse,False,2020-01-17T21:18:52.39-08:00,"[{'SourceID': 41750, 'TargetID': 42009, 'Directional': False}]"
1364,41743,Ribbon Synapse,30939,Postsynapse,False,2020-01-17T21:19:14.46-08:00,"[{'SourceID': 41750, 'TargetID': 42010, 'Directional': False}]"
1365,41743,Ribbon Synapse,69,Postsynapse,False,2020-01-07T22:33:04.933-08:00,"[{'SourceID': 41754, 'TargetID': 41469, 'Directional': False}]"
1366,41743,Ribbon Synapse,1685,Postsynapse,False,2020-01-17T21:21:16.56-08:00,"[{'SourceID': 41755, 'TargetID': 42012, 'Directional': False}]"
1367,41743,Ribbon Synapse,1685,Postsynapse,False,2020-01-17T21:22:34.3-08:00,"[{'SourceID': 41758, 'TargetID': 42015, 'Directional': False}]"
