ID,TypeID,Notes,Verified,Tags,Confidence,Version,ParentID,Created,Label,Username,LastModified
1,1,"Probable Rod Bipolar cell
*****BEGIN MERGE FROM 26243*****
Possible branch off C1
*****END MERGE FROM 26243*****
1304,73,,False,,0.5,AAAAAAAkt9s=,1219,2015-06-04T19:24:43.27-07:00,,rpfeiffer       ,2019-02-05T20:56:50.813-08:00
1305,35,,False,,0.5,AAAAAAAkt9o=,1219,2015-06-04T19:25:04.867-07:00,,rpfeiffer       ,2019-02-05T20:56:50.813-08:00
1306,73,,False,,0.5,AAAAAAAkt9k=,1219,2015-06-04T19:25:54.26-07:00,,rpfeiffer       ,2019-02-05T20:56:50.813-08:00
1307,73,,False,,0.5,AAAAAAAkt9g=,1219,2015-06-04T19:25:57.67-07:00,,rpfeiffer       ,2019-02-05T20:56:50.813-08:00
1308,73,,False,,0.5,AAAAAAAkt9c=,1219,2015-06-04T19:27:19.497-07:00,,rpfeiffer       ,2019-02-05T20:56:50.813-08:00
1309,35,,False,,0.5,AAAAAAAkt9Y=,1219,2015-06-04T19:27:28.347-07:00,,rpfeiffer       ,2019-02-05T20:56:50.813-08:00
1310,73,,False,,0.5,AAAAAAAkt9U=,1219,2015-06-04T19:29:09.193-07:00,,rpfeiffer       ,2019-02-05T20:56:50.813-08:00
1311,73,,False,,0.5,AAAAAAAkt9Q=,1219,2015-06-04T19:30:15.8-07:00,,rpfeiffer       ,2019-02-05T20:56:50.813-08:00
1312,35,,False,,0.5,AAAAAAAkt9M=,1219,2015-06-04T19:38:18.817-07:00,,rpfeiffer       ,2019-02-05T20:56:50.813-08:00
1313,35,,False,,0.5,AAAAAAAkt9I=,1219,2015-06-04T19:39:49.887-07:00,,rpfeiffer       ,2019-02-05T20:56:50.813-08:00
1314,73,,False,,0.5,AAAAAAAkt9E=,1219,2015-06-04T19:40:05.797-07:00,,rpfeiffer       ,2019-02-05T20:56:50.813-08:00
1316,35,,False,,0.5,AAAAAAAkt9A=,1219,2015-06-04T19:40:32.743-07:00,,rpfeiffer       ,2019-02-05T20:56:50.813-08:00
1317,35,,False,,0.5,AAAAAAAkt88=,1219,2015-06-04T19:40:49.353-07:00,,rpfeiffer       ,2019-02-05T20:56:50.813-08:00
1318,35,,False,,0.5,AAAAAAAkt84=,1219,2015-06-04T19:46:17.01-07:00,,rpfeiffer       ,2019-02-05T20:56:50.813-08:00
1319,73,,False,,0.5,AAAAAAAkt80=,1219,2015-06-04T19:47:06.937-07:00,,rpfeiffer       ,2019-02-05T20:56:50.813-08:00
1320,73,,False,,0.5,AAAAAAAkt8w=,1219,2015-06-04T20:18:42.287-07:00,,rpfeiffer       ,2019-02-05T20:56:50.813-08:00
1321,73,,False,,0.5,AAAAAAAkt8s=,1219,2015-06-04T20:18:52.643-07:00,,rpfeiffer       ,2019-02-05T20:56:50.813-08:00
1322,35,,False,,0.5,AAAAAAAkt8o=,1219,2015-06-04T20:20:56.113-07:00,,rpfeiffer       ,2019-02-05T20:56:50.813-08:00
1323,35,,False,,0.5,AAAAAAAkt8k=,1219,2015-06-04T20:21:26.82-07:00,,rpfeiffer       ,2019-02-05T20:56:50.813-08:00
1324,73,,False,,0.5,AAAAAAAkt8g=,1219,2015-06-04T20:21:50.32-07:00,,rpfeiffer       ,2019-02-05T20:56:50.813-08:00
1325,35,,False,,0.5,AAAAAAAkt8c=,1219,2015-06-04T20:22:17.933-07:00,,rpfeiffer       ,2019-02-05T20:56:50.813-08:00
1326,73,,False,,0.5,AAAAAAAkt8Y=,1219,2015-06-04T20:22:43.05-07:00,,rpfeiffer       ,2019-02-05T20:56:50.813-08:00
1327,73,,False,,0.5,AAAAAAAkt8U=,1219,2015-06-04T20:23:21.727-07:00,,rpfeiffer       ,2019-02-05T20:56:50.813-08:00
1329,35,,False,,0.5,AAAAAAAkt8Q=,1219,2015-06-04T20:35:15.26-07:00,,rpfeiffer       ,2019-02-05T20:56:50.813-08:00
1330,35,,False,,0.5,AAAAAAAkt8M=,1219,2015-06-04T20:35:18.367-07:00,,rpfeiffer       ,2019-02-05T20:56:50.813-08:00
1331,35,,False,,0.5,AAAAAAACGJk=,1247,2015-06-04T20:48:01.54-07:00,,rpfeiffer       ,2015-06-04T21:50:36.2-07:00
1332,34,,False,,0.5,AAAAAAACFfQ=,743,2015-06-04T20:48:38.78-07:00,,rpfeiffer       ,2015-06-04T20:48:38.78-07:00
1333,1,,False,"<Structure><Attrib Name=""Glycine"" Value=""Med"" /><Attrib Name=""soma"" Value="" 1.0"" /></Structure>",0.5,AAAAAAAmZ9U=,,2015-06-04T21:06:23.37-07:00,GAC,JHY             ,2019-03-20T20:20:47.977-07:00
1335,73,,False,,0.5,AAAAAAACF2E=,1247,2015-06-04T21:25:59.237-07:00,,rpfeiffer       ,2015-06-04T21:25:59.237-07:00
1339,73,,False,,0.5,AAAAAAACGV8=,1248,2015-06-04T21:57:23.883-07:00,,rpfeiffer       ,2015-06-04T21:57:23.883-07:00
1340,1,,False,"<Structure><Attrib Name=""yy"" Value=""High"" /><Attrib Name=""soma"" Value="" 1.0"" /></Structure>",0.5,AAAAAAAmZ9k=,,2015-06-04T22:08:39.25-07:00,yAC,JHY             ,2019-03-20T20:21:51.253-07:00
1342,240,,False,,0.5,AAAAAAACGpY=,335,2015-06-04T22:17:58.867-07:00,,rpfeiffer       ,2015-06-04T22:17:58.867-07:00
1343,35,,False,,0.5,AAAAAAACGwM=,1340,2015-06-04T22:23:13.413-07:00,,rpfeiffer       ,2015-06-04T22:23:13.413-07:00
1344,240,,False,,0.5,AAAAAAACGzE=,1340,2015-06-04T22:24:58.49-07:00,,rpfeiffer       ,2015-06-04T22:24:58.49-07:00
1345,35,,False,,0.5,AAAAAAACHAk=,1340,2015-06-04T22:37:32.333-07:00,,rpfeiffer       ,2015-06-04T22:37:32.333-07:00
1346,35,,False,,0.5,AAAAAAACHHg=,1340,2015-06-04T22:43:28.587-07:00,,rpfeiffer       ,2015-06-04T22:43:28.587-07:00
1347,85,,False,,0.5,AAAAAAACHJY=,1340,2015-06-05T17:54:27.747-07:00,,rpfeiffer       ,2015-06-05T17:54:27.747-07:00
1348,1,,False,"<Structure><Attrib Name=""Glycine "" Value=""low"" /><Attrib Name=""soma"" Value="" 1.0"" /></Structure>",0.5,AAAAAAAmZ80=,,2015-06-05T18:00:29.063-07:00,GAC,JHY             ,2019-03-20T20:17:13.793-07:00
1350,34,,False,,0.5,AAAAAAACHTI=,1348,2015-06-05T18:06:00.777-07:00,,rpfeiffer       ,2015-06-05T18:06:00.777-07:00
1351,35,,False,,0.5,AAAAAAACHTg=,793,2015-06-05T18:06:10.813-07:00,,rpfeiffer       ,2015-06-05T18:06:10.813-07:00
1352,240,,False,,0.5,AAAAAAACHYI=,793,2015-06-05T18:10:48.953-07:00,,rpfeiffer       ,2015-06-05T18:10:48.953-07:00
1353,241,,False,,0.5,AAAAAAACHYo=,317,2015-06-05T18:11:07.04-07:00,,rpfeiffer       ,2015-06-05T18:11:07.04-07:00
1354,85,,False,,0.5,AAAAAAACHeU=,1348,2015-06-05T18:44:18.753-07:00,,rpfeiffer       ,2015-06-05T18:44:18.753-07:00
1355,34,,False,,0.5,AAAAAAA1iYQ=,262,2015-06-05T19:15:23.157-07:00,,rpfeiffer       ,2021-02-02T16:01:38.39-08:00
1358,34,,False,,0.5,AAAAAAACH/I=,1348,2015-06-05T19:37:02.98-07:00,,rpfeiffer       ,2015-06-05T19:37:02.98-07:00
1359,35,,False,,0.5,AAAAAAACIEg=,1348,2015-06-05T19:40:53.25-07:00,,rpfeiffer       ,2015-06-05T19:40:53.25-07:00
1360,35,,False,,0.5,AAAAAAACIHw=,1348,2015-06-05T19:43:18.39-07:00,,rpfeiffer       ,2015-06-05T19:43:18.39-07:00
1361,35,,False,,0.5,AAAAAAACIJI=,1348,2015-06-05T19:44:32.467-07:00,,rpfeiffer       ,2015-06-05T19:44:32.467-07:00
1362,35,,False,,0.5,AAAAAAACIlo=,323,2015-06-05T21:16:23.917-07:00,,rpfeiffer       ,2015-06-05T21:16:23.917-07:00
1363,35,,False,,0.5,AAAAAAACIqA=,323,2015-06-05T21:22:06.087-07:00,,rpfeiffer       ,2015-06-05T21:22:06.087-07:00
1364,34,,False,,0.5,AAAAAAAznT4=,265,2015-06-05T21:36:52.677-07:00,,rpfeiffer       ,2020-09-23T19:11:04.997-07:00
1365,34,,False,,0.5,AAAAAAAznT8=,265,2015-06-05T21:41:51.237-07:00,,rpfeiffer       ,2020-09-23T19:11:04.997-07:00
1366,34,,False,,0.5,AAAAAAAznUA=,265,2015-06-05T21:43:15.81-07:00,,rpfeiffer       ,2020-09-23T19:11:04.997-07:00
1367,34,,False,,0.5,AAAAAAAznUE=,265,2015-06-05T21:43:40.513-07:00,,rpfeiffer       ,2020-09-23T19:11:04.997-07:00
1368,34,,False,,0.5,AAAAAAAznUI=,265,2015-06-05T21:44:13.98-07:00,,rpfeiffer       ,2020-09-23T19:11:04.997-07:00
1369,34,,False,,0.5,AAAAAAAznUM=,265,2015-06-05T21:44:37.757-07:00,,rpfeiffer       ,2020-09-23T19:11:04.997-07:00
1370,34,,False,,0.5,AAAAAAAznUQ=,265,2015-06-05T21:48:50.327-07:00,,rpfeiffer       ,2020-09-23T19:11:04.997-07:00
1371,35,,False,,0.5,AAAAAAAznUU=,265,2015-06-05T21:54:03.693-07:00,,rpfeiffer       ,2020-09-23T19:11:04.997-07:00
1372,34,,False,,0.5,AAAAAAAznNQ=,45545,2015-06-05T21:56:16.497-07:00,,rpfeiffer       ,2020-09-23T19:11:04.997-07:00
1373,1,,False,"<Structure><Attrib Name=""Glycine "" Value=""med"" /><Attrib Name=""soma"" Value="" 1.0"" /></Structure>",0.5,AAAAAAAmZ88=,,2015-06-05T22:48:26.023-07:00,GAC,JHY             ,2019-03-20T20:18:05.19-07:00
1374,35,,False,,0.5,AAAAAAACJmA=,1340,2015-06-09T19:07:23.96-07:00,,rpfeiffer       ,2015-06-09T19:07:23.96-07:00
1375,35,,False,,0.5,AAAAAAACJvE=,323,2015-06-09T20:02:18.17-07:00,,rpfeiffer       ,2015-06-09T20:02:18.17-07:00
1380,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAejp8=,1222,2015-06-10T18:26:06.82-07:00,,rpfeiffer       ,2018-10-16T19:05:30.483-07:00
1381,73,,False,,0.5,AAAAAAACKyA=,1222,2015-06-10T18:29:01.623-07:00,,Natman          ,2015-06-10T18:29:01.623-07:00
1382,35,,False,,0.5,AAAAAAACK04=,352,2015-06-10T18:44:39.73-07:00,,rpfeiffer       ,2015-06-10T18:44:39.73-07:00
1383,35,,False,,0.5,AAAAAAACK18=,352,2015-06-10T18:45:37.853-07:00,,rpfeiffer       ,2015-06-10T18:45:37.853-07:00
1384,35,,False,,0.5,AAAAAAACK2E=,352,2015-06-10T18:45:42.383-07:00,,rpfeiffer       ,2015-06-10T18:45:42.383-07:00
1385,73,,False,,0.5,AAAAAAACK34=,352,2015-06-10T18:49:09.49-07:00,,rpfeiffer       ,2015-06-10T18:49:09.49-07:00
1386,35,,False,,0.5,AAAAAAACK4c=,352,2015-06-10T18:50:07.39-07:00,,rpfeiffer       ,2015-06-10T18:50:07.39-07:00
1387,35,,False,,0.5,AAAAAAACK5U=,352,2015-06-10T18:52:18.74-07:00,,rpfeiffer       ,2015-06-10T18:52:18.74-07:00
1388,35,,False,,0.5,AAAAAAACK5s=,352,2015-06-10T18:52:47.097-07:00,,rpfeiffer       ,2015-06-10T18:52:47.097-07:00
1389,73,,False,,0.5,AAAAAAACK6E=,352,2015-06-10T18:53:36.117-07:00,,rpfeiffer       ,2015-06-10T18:53:36.117-07:00
1390,73,,False,,0.5,AAAAAAACK60=,352,2015-06-10T18:54:01.47-07:00,,rpfeiffer       ,2015-06-10T18:54:01.47-07:00
1391,35,,False,,0.5,AAAAAAACK7A=,352,2015-06-10T18:54:19.703-07:00,,rpfeiffer       ,2015-06-10T18:54:19.703-07:00
1392,73,,False,,0.5,AAAAAAACK8U=,352,2015-06-10T18:55:50.87-07:00,,rpfeiffer       ,2015-06-10T18:55:50.87-07:00
1393,73,,False,,0.5,AAAAAAAze64=,352,2015-06-10T18:57:03.51-07:00,,rpfeiffer       ,2020-09-15T17:46:37.593-07:00
1394,35,,False,,0.5,AAAAAAAze7A=,352,2015-06-10T18:57:29.507-07:00,,rpfeiffer       ,2020-09-15T17:46:37.593-07:00
1395,73,,False,,0.5,AAAAAAACK/8=,352,2015-06-10T19:04:05.11-07:00,,rpfeiffer       ,2015-06-10T19:04:05.11-07:00
1396,189,,False,,0.5,AAAAAAACLC4=,352,2015-06-10T19:07:27.16-07:00,,rpfeiffer       ,2015-06-10T19:07:27.16-07:00
1397,189,,False,,0.5,AAAAAAACLDc=,352,2015-06-10T19:08:17.37-07:00,,rpfeiffer       ,2015-06-10T19:08:17.37-07:00
1398,35,,False,,0.5,AAAAAAACLHQ=,352,2015-06-10T19:18:25.57-07:00,,rpfeiffer       ,2015-06-10T19:18:25.57-07:00
1399,73,,False,,0.5,AAAAAAACLJs=,1222,2015-06-10T19:42:41.78-07:00,,Natman          ,2015-06-10T19:42:41.78-07:00
1400,73,,False,,0.5,AAAAAAACLMw=,352,2015-06-10T19:52:53.813-07:00,,rpfeiffer       ,2015-06-10T19:52:53.813-07:00
1401,73,,False,,0.5,AAAAAAACLOc=,352,2015-06-10T19:54:04.21-07:00,,rpfeiffer       ,2015-06-10T19:54:04.21-07:00
1402,73,,False,,0.5,AAAAAAACLPE=,352,2015-06-10T19:55:37.04-07:00,,rpfeiffer       ,2015-06-10T19:55:37.04-07:00
1403,73,,False,,0.5,AAAAAAACLSw=,352,2015-06-10T19:57:44.42-07:00,,rpfeiffer       ,2015-06-10T19:57:44.42-07:00
1404,35,,False,,0.5,AAAAAAACLTU=,352,2015-06-10T20:00:30.543-07:00,,rpfeiffer       ,2015-06-10T20:00:30.543-07:00
1405,35,,False,,0.5,AAAAAAACLX4=,352,2015-06-10T20:02:19.113-07:00,,rpfeiffer       ,2015-06-10T20:02:19.113-07:00
1406,189,,False,,0.5,AAAAAAACLZ0=,352,2015-06-10T20:03:19.977-07:00,,rpfeiffer       ,2015-06-10T20:03:19.977-07:00
1407,35,,False,,0.5,AAAAAAACLgc=,352,2015-06-10T20:05:54.557-07:00,,rpfeiffer       ,2015-06-10T20:05:54.557-07:00
1408,189,,False,,0.5,AAAAAAACLgw=,352,2015-06-10T20:06:01.843-07:00,,rpfeiffer       ,2015-06-10T20:06:01.843-07:00
1409,73,,False,,0.5,AAAAAAACLko=,352,2015-06-10T20:08:00.667-07:00,,rpfeiffer       ,2015-06-10T20:08:00.667-07:00
1410,73,,False,,0.5,AAAAAAACLls=,352,2015-06-10T20:08:28.83-07:00,,rpfeiffer       ,2015-06-10T20:08:28.83-07:00
1411,73,,False,,0.5,AAAAAAACLsg=,352,2015-06-10T20:12:28.59-07:00,,rpfeiffer       ,2015-06-10T20:12:28.59-07:00
1412,73,,False,,0.5,AAAAAAACLso=,352,2015-06-10T20:12:32.017-07:00,,rpfeiffer       ,2015-06-10T20:12:32.017-07:00
1413,73,,False,,0.5,AAAAAAACLxY=,352,2015-06-10T20:14:33.863-07:00,,rpfeiffer       ,2015-06-10T20:14:33.863-07:00
1414,73,,False,,0.5,AAAAAAACLzM=,352,2015-06-10T20:15:09.463-07:00,,rpfeiffer       ,2015-06-10T20:15:09.463-07:00
1415,35,,False,,0.5,AAAAAAACL0o=,352,2015-06-10T20:15:53.803-07:00,,rpfeiffer       ,2015-06-10T20:15:53.803-07:00
1416,35,,False,,0.5,AAAAAAACL48=,352,2015-06-10T20:18:26.6-07:00,,rpfeiffer       ,2015-06-10T20:18:26.6-07:00
1417,189,,False,,0.5,AAAAAAACL6E=,352,2015-06-10T20:20:17.44-07:00,,rpfeiffer       ,2015-06-10T20:20:17.44-07:00
1418,35,,False,,0.5,AAAAAAACL9E=,352,2015-06-10T20:21:33.787-07:00,,rpfeiffer       ,2015-06-10T20:21:33.787-07:00
1419,189,,False,,0.5,AAAAAAACMDI=,352,2015-06-10T20:25:59.55-07:00,,rpfeiffer       ,2015-06-10T20:25:59.55-07:00
1420,35,,False,,0.5,AAAAAAACMOs=,352,2015-06-10T21:08:36.52-07:00,,rpfeiffer       ,2015-06-10T21:08:36.52-07:00
1421,189,,False,,0.5,AAAAAAACMO4=,352,2015-06-10T21:10:14.143-07:00,,rpfeiffer       ,2015-06-10T21:10:14.143-07:00
1422,35,,False,,0.5,AAAAAAACMPw=,352,2015-06-10T21:11:08.82-07:00,,rpfeiffer       ,2015-06-10T21:11:08.82-07:00
1424,73,,False,,0.5,AAAAAAACMVQ=,301,2015-06-10T21:21:55.233-07:00,,rpfeiffer       ,2015-06-10T21:21:55.233-07:00
1426,73,,False,,0.5,AAAAAAACMX0=,301,2015-06-10T21:26:23.7-07:00,,rpfeiffer       ,2015-06-10T21:26:23.7-07:00
1429,73,,False,,0.5,AAAAAAACMb0=,301,2015-06-10T21:30:24.657-07:00,,rpfeiffer       ,2015-06-10T21:30:24.657-07:00
1430,73,,False,,0.5,AAAAAAACMcE=,301,2015-06-10T21:30:43.17-07:00,,rpfeiffer       ,2015-06-10T21:30:43.17-07:00
1431,73,,False,,0.5,AAAAAAACMcw=,301,2015-06-10T21:31:34.55-07:00,,rpfeiffer       ,2015-06-10T21:31:34.55-07:00
1433,73,,False,,0.5,AAAAAAACMeY=,301,2015-06-10T21:34:23.197-07:00,,rpfeiffer       ,2015-06-10T21:34:23.197-07:00
1436,73,,False,,0.5,AAAAAAACMiE=,301,2015-06-10T21:39:36.723-07:00,,rpfeiffer       ,2015-06-10T21:39:36.723-07:00
1437,73,,False,,0.5,AAAAAAACMiM=,301,2015-06-10T21:39:45.683-07:00,,rpfeiffer       ,2015-06-10T21:39:45.683-07:00
1438,73,,False,,0.5,AAAAAAACMjM=,301,2015-06-10T21:40:15.99-07:00,,rpfeiffer       ,2015-06-10T21:40:15.99-07:00
1440,35,,False,,0.5,AAAAAAACMlQ=,301,2015-06-10T21:42:31.97-07:00,,rpfeiffer       ,2015-06-10T21:42:31.97-07:00
1441,35,,False,,0.5,AAAAAAACMmw=,301,2015-06-10T21:43:50.15-07:00,,rpfeiffer       ,2015-06-10T21:43:50.15-07:00
1442,73,,False,,0.5,AAAAAAACMnw=,301,2015-06-10T21:45:56.263-07:00,,rpfeiffer       ,2015-06-10T21:45:56.263-07:00
1443,35,,False,,0.5,AAAAAAACMpw=,301,2015-06-10T21:47:55.293-07:00,,rpfeiffer       ,2015-06-10T21:47:55.293-07:00
1444,73,,False,,0.5,AAAAAAACMtA=,301,2015-06-10T21:55:22.813-07:00,,rpfeiffer       ,2015-06-10T21:55:22.813-07:00
1445,35,,False,,0.5,AAAAAAACMtI=,301,2015-06-10T21:55:29.25-07:00,,rpfeiffer       ,2015-06-10T21:55:29.25-07:00
1446,73,,False,,0.5,AAAAAAACMuU=,301,2015-06-10T21:57:24.407-07:00,,rpfeiffer       ,2015-06-10T21:57:24.407-07:00
1447,73,,False,,0.5,AAAAAAACMvc=,301,2015-06-10T21:58:09.63-07:00,,rpfeiffer       ,2015-06-10T21:58:09.63-07:00
1448,35,,False,,0.5,AAAAAAACMv4=,301,2015-06-10T21:58:35.037-07:00,,rpfeiffer       ,2015-06-10T21:58:35.037-07:00
1449,35,,False,,0.5,AAAAAAACMw8=,301,2015-06-10T22:00:29.17-07:00,,rpfeiffer       ,2015-06-10T22:00:29.17-07:00
1450,73,,False,,0.5,AAAAAAACMxU=,301,2015-06-10T22:01:08.5-07:00,,rpfeiffer       ,2015-06-10T22:01:08.5-07:00
1451,28,,False,,0.5,AAAAAAACMyU=,301,2015-06-10T22:01:57.863-07:00,,rpfeiffer       ,2015-06-10T22:01:57.863-07:00
1452,73,,False,,0.5,AAAAAAACMzc=,301,2015-06-10T22:03:08.343-07:00,,rpfeiffer       ,2015-06-10T22:03:08.343-07:00
1453,73,,False,,0.5,AAAAAAACM1M=,301,2015-06-10T22:04:21.16-07:00,,rpfeiffer       ,2015-06-10T22:04:21.16-07:00
1454,35,,False,,0.5,AAAAAAACM2E=,301,2015-06-10T22:05:54.367-07:00,,rpfeiffer       ,2015-06-10T22:05:54.367-07:00
1455,73,,False,,0.5,AAAAAAACM3Y=,301,2015-06-10T22:06:57.087-07:00,,rpfeiffer       ,2015-06-10T22:06:57.087-07:00
1456,35,,False,,0.5,AAAAAAACM4w=,301,2015-06-10T22:08:02.92-07:00,,rpfeiffer       ,2015-06-10T22:08:02.92-07:00
1457,73,,False,,0.5,AAAAAAACM6A=,301,2015-06-10T22:09:27.85-07:00,,rpfeiffer       ,2015-06-10T22:09:27.85-07:00
1458,73,,False,,0.5,AAAAAAACM6o=,301,2015-06-10T22:09:59.62-07:00,,rpfeiffer       ,2015-06-10T22:09:59.62-07:00
1460,35,,False,,0.5,AAAAAAACM7o=,301,2015-06-10T22:12:57.867-07:00,,rpfeiffer       ,2015-06-10T22:12:57.867-07:00
1462,73,,False,,0.5,AAAAAAACM+U=,301,2015-06-10T22:14:50.91-07:00,,rpfeiffer       ,2015-06-10T22:14:50.91-07:00
1463,35,,False,,0.5,AAAAAAACM/A=,301,2015-06-10T22:16:22.75-07:00,,rpfeiffer       ,2015-06-10T22:16:22.75-07:00
1464,35,,False,,0.5,AAAAAAACNAI=,301,2015-06-10T22:17:01.373-07:00,,rpfeiffer       ,2015-06-10T22:17:01.373-07:00
1465,73,,False,,0.5,AAAAAAACNAo=,301,2015-06-10T22:17:51.543-07:00,,rpfeiffer       ,2015-06-10T22:17:51.543-07:00
1466,73,,False,,0.5,AAAAAAACNBc=,301,2015-06-10T22:18:40.517-07:00,,rpfeiffer       ,2015-06-10T22:18:40.517-07:00
1467,73,,False,"<Structure><Attrib Name=""Abnormal Ribbon"" /></Structure>",0.5,AAAAAAAnjIQ=,1233,2015-06-11T18:23:07.657-07:00,,rpfeiffer       ,2019-05-03T18:50:42.247-07:00
1468,73,,False,"<Structure><Attrib Name=""Abnormal Ribbon"" /></Structure>",0.5,AAAAAAAeJ8Y=,1233,2015-06-11T18:24:25.993-07:00,,rpfeiffer       ,2018-09-27T21:37:48.287-07:00
1470,28,,False,,0.5,AAAAAAACNCs=,262,2015-06-11T18:29:07.463-07:00,,Natman          ,2015-06-11T18:29:07.463-07:00
1475,181,,False,,0.5,AAAAAAACNIM=,1233,2015-06-11T18:53:13.557-07:00,,Natman          ,2015-06-11T18:53:13.557-07:00
1476,73,,False,,0.5,AAAAAAACNJk=,1233,2015-06-11T19:03:42.017-07:00,,Natman          ,2015-06-11T19:03:42.017-07:00
1481,73,,False,,0.5,AAAAAAACN00=,1244,2015-06-11T21:10:08.283-07:00,,Natman          ,2015-06-11T21:10:08.283-07:00
1483,73,,False,,0.5,AAAAAAACPyY=,1244,2015-06-15T20:11:38.36-07:00,,Natman          ,2015-06-15T20:11:38.36-07:00
1484,73,,False,,0.5,AAAAAAACPyk=,1244,2015-06-15T20:15:59.36-07:00,,Natman          ,2015-06-15T20:15:59.36-07:00
1485,189,,False,,0.5,AAAAAAACPys=,1244,2015-06-15T20:16:36.897-07:00,,Natman          ,2015-06-15T20:16:36.897-07:00
1486,73,,False,,0.5,AAAAAAACPzw=,1244,2015-06-15T20:18:30.99-07:00,,Natman          ,2015-06-15T20:18:30.99-07:00
1488,1,Ascending process,False,"<Structure><Attrib Name=""yy"" Value=""High"" /><Attrib Name=""soma "" Value=""1.0"" /></Structure>",0.5,AAAAAAAmZ2M=,,2015-06-15T20:21:55.06-07:00,yAC ,JHY             ,2019-03-20T19:51:08.537-07:00
1492,241,,False,,0.5,AAAAAAACSQY=,1488,2015-06-22T19:01:52.347-07:00,,rpfeiffer       ,2015-06-22T19:01:52.347-07:00
1494,34,,False,,0.5,AAAAAAACSRQ=,1488,2015-06-22T19:15:10.27-07:00,,rpfeiffer       ,2015-06-22T19:15:10.27-07:00
1495,85,,False,,0.5,AAAAAAACSR4=,1488,2015-06-22T19:16:16.343-07:00,,rpfeiffer       ,2015-06-22T19:16:16.343-07:00
1496,85,,False,,0.5,AAAAAAACSTM=,1488,2015-06-22T19:17:45.88-07:00,,rpfeiffer       ,2015-06-22T19:17:45.88-07:00
1497,85,,False,,0.5,AAAAAAACSUU=,1488,2015-06-22T19:19:48.037-07:00,,rpfeiffer       ,2015-06-22T19:19:48.037-07:00
1498,85,,False,,0.5,AAAAAAACSUs=,1488,2015-06-22T19:21:21.72-07:00,,rpfeiffer       ,2015-06-22T19:21:21.72-07:00
1499,34,,False,,0.5,AAAAAAACSVk=,1488,2015-06-22T19:22:10.78-07:00,,rpfeiffer       ,2015-06-22T19:22:10.78-07:00
1500,35,,False,,0.5,AAAAAAACSWQ=,1488,2015-06-22T19:38:52.44-07:00,,rpfeiffer       ,2015-06-22T19:38:52.44-07:00
1503,85,,False,,0.5,AAAAAAACS9w=,623,2015-06-23T20:41:29.41-07:00,,rpfeiffer       ,2015-06-23T20:41:29.41-07:00
1507,73,,False,,0.5,AAAAAAACS/A=,623,2015-06-23T20:46:35.413-07:00,,rpfeiffer       ,2015-06-23T20:46:35.413-07:00
1508,181,,False,,0.5,AAAAAAAcvWk=,623,2015-06-23T21:03:29.34-07:00,,rpfeiffer       ,2018-08-07T23:18:01.187-07:00
1509,189,,False,,0.5,AAAAAAACTFU=,623,2015-06-23T21:07:12.177-07:00,,rpfeiffer       ,2015-06-23T21:07:12.177-07:00
1511,73,,False,,0.5,AAAAAAActB8=,623,2015-06-23T21:09:31.893-07:00,,rpfeiffer       ,2018-08-07T19:28:48.033-07:00
1512,73,,False,,0.5,AAAAAAActY0=,623,2015-06-23T21:09:36.57-07:00,,rpfeiffer       ,2018-08-07T19:49:22.03-07:00
1514,73,,False,,0.5,AAAAAAAdOGU=,623,2015-06-23T21:10:49.65-07:00,,rpfeiffer       ,2018-08-16T22:06:34.47-07:00
1515,73,,False,,0.5,AAAAAAAdOGc=,623,2015-06-23T21:11:10.057-07:00,,rpfeiffer       ,2018-08-16T22:06:34.487-07:00
1516,35,,False,,0.5,AAAAAAAcqnU=,623,2015-06-23T21:11:52.267-07:00,,rpfeiffer       ,2018-08-06T22:30:26.32-07:00
1517,73,,False,,0.5,AAAAAAAdOXM=,623,2015-06-23T21:16:50.347-07:00,,rpfeiffer       ,2018-08-16T22:29:18.42-07:00
1521,240,,False,,0.5,AAAAAAA1/gs=,341,2015-06-23T21:21:47.803-07:00,,rpfeiffer       ,2021-03-26T16:53:07.857-07:00
1528,34,,False,,0.5,AAAAAAACUYs=,1238,2015-06-26T18:34:20.653-07:00,,rpfeiffer       ,2015-06-26T18:34:20.653-07:00
1529,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAhRFo=,623,2015-06-26T18:35:06.917-07:00,,rpfeiffer       ,2019-02-04T18:01:43.363-08:00
1530,240,,False,,0.5,AAAAAAACUZM=,1238,2015-06-26T18:35:26.95-07:00,,rpfeiffer       ,2015-06-26T18:35:26.95-07:00
1531,241,,False,,0.5,AAAAAAACUaI=,623,2015-06-26T18:35:54.62-07:00,,rpfeiffer       ,2015-06-26T18:35:54.62-07:00
1533,73,,False,,0.5,AAAAAAAd7Sg=,740,2015-06-29T17:31:15.383-07:00,,rpfeiffer       ,2018-08-31T09:12:49.683-07:00
1534,181,,False,,0.5,AAAAAAACVvY=,1233,2015-06-29T18:24:09.443-07:00,,rpfeiffer       ,2015-06-29T18:24:09.443-07:00
1535,85,,False,,0.5,AAAAAAACY/I=,1230,2015-06-30T16:02:53.72-07:00,,rpfeiffer       ,2015-06-30T16:02:53.72-07:00
